       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
1483   1.9860  1.1420E-007     6.2492E-005     9.5722E-006     3.4962E-017     5.9678E-010     5.7648E-013
1484   1.9880  1.2283E-007     6.2935E-005     1.0277E-005     2.5271E-017     5.9668E-010     8.3411E-013
1485   1.9890  1.2740E-007     6.3132E-005     1.0640E-005     2.1517E-017     5.9659E-010     9.9053E-013
1486   1.9900  1.3212E-007     6.3311E-005     1.1008E-005     1.8388E-017     5.9648E-010     1.1643E-012
1487   1.9910  1.3695E-007     6.3473E-005     1.1377E-005     1.5785E-017     5.9635E-010     1.3533E-012
1488   1.9920  1.4185E-007     6.3617E-005     1.1746E-005     1.3628E-017     5.9621E-010     1.5538E-012
1489   1.9930  1.4673E-007     6.3743E-005     1.2107E-005     1.1844E-017     5.9605E-010     1.7611E-012
1490   1.9940  1.5152E-007     6.3852E-005     1.2457E-005     1.0376E-017     5.9588E-010     1.9692E-012
1491   1.9950  1.5608E-007     6.3943E-005     1.2788E-005     9.1744E-018     5.9572E-010     2.1707E-012
1492   1.9960  1.6026E-007     6.4016E-005     1.3089E-005     8.2053E-018     5.9556E-010     2.3570E-012
1493   1.9965  1.6213E-007     6.4046E-005     1.3225E-005     7.7993E-018     5.9549E-010     2.4409E-012
1494   1.9970  1.6384E-007     6.4071E-005     1.3349E-005     7.4446E-018     5.9543E-010     2.5173E-012
1495   1.9975  1.6535E-007     6.4093E-005     1.3459E-005     7.1409E-018     5.9537E-010     2.5848E-012
1496   1.9980  1.6663E-007     6.4110E-005     1.3552E-005     6.8894E-018     5.9532E-010     2.6421E-012
1497   1.9985  1.6764E-007     6.4123E-005     1.3627E-005     6.6925E-018     5.9528E-010     2.6875E-012
1498   1.9990  1.6835E-007     6.4131E-005     1.3681E-005     6.5547E-018     5.9525E-010     2.7196E-012
1499   1.9995  1.6872E-007     6.4135E-005     1.3710E-005     6.4817E-018     5.9524E-010     2.7365E-012
1500   2.0000  1.6872E-007     6.4135E-005     1.3710E-005     6.4817E-018     5.9524E-010     2.7365E-012

       X(cm)   MOLE FRACTIONS:
               HCNN            HCNO            HOCN            HNCO            NCO             N2             
   1   0.0000 -1.7267E-098    -1.0722E-117     3.2871E-126    -1.1267E-096     1.4337E-129     6.8955E-001
   2   0.0020 -2.6374E-098    -1.9868E-117     6.0909E-126    -2.0878E-096     2.6510E-129     6.8955E-001
   3   0.0040  3.1850E-099     9.3279E-118     1.1286E-125    -3.3742E-096     4.1659E-129     6.8955E-001
   4   0.0060 -2.6729E-099     1.8320E-116     2.0913E-125    -4.7643E-096     5.8877E-129     6.8955E-001
   5   0.0080 -6.1480E-098     4.0315E-116     3.8752E-125    -5.8462E-096     9.7266E-129     6.8955E-001
   6   0.0100  5.3886E-099     4.2639E-116     7.1806E-125    -5.6381E-096     1.1839E-128     6.8955E-001
   7   0.0120  7.5649E-099     3.5064E-116     1.3305E-124    -2.2356E-096     1.5988E-128     6.8955E-001
   8   0.0140  2.0752E-098     2.4603E-116     2.4654E-124     6.5196E-096     2.4810E-128     6.8955E-001
   9   0.0160 -8.7002E-099     7.8608E-116     4.5682E-124     2.1977E-095     4.0290E-128     6.8955E-001
  10   0.0180 -8.2798E-098     1.2052E-115     8.4643E-124     4.5132E-095     6.5518E-128     6.8955E-001
  11   0.0200 -6.2723E-099     2.2160E-116     1.5683E-123     7.9679E-095     1.0698E-127     6.8955E-001
  12   0.0220 -8.2456E-100    -7.3633E-116     2.9058E-123     1.2672E-094     1.8714E-127     6.8955E-001
  13   0.0240  6.5592E-098    -2.3049E-115     5.3839E-123     1.8935E-094     3.2266E-127     6.8955E-001
  14   0.0260  9.2021E-099    -1.9503E-115     9.9750E-123     2.6648E-094     5.7060E-127     6.8955E-001
  15   0.0280 -9.8503E-098    -1.8387E-115     1.8481E-122     3.5952E-094     1.0433E-126     6.8955E-001
  16   0.0300  1.8351E-098    -2.9975E-115     3.4239E-122     4.6648E-094     1.9201E-126     6.8955E-001
  17   0.0320 -2.7859E-097    -6.4021E-115     6.3431E-122     5.8382E-094     3.5781E-126     6.8955E-001
  18   0.0340 -8.5749E-098    -9.4839E-115     1.1751E-121     7.1428E-094     6.6727E-126     6.8955E-001
  19   0.0360 -3.3714E-097    -1.1468E-114     2.1768E-121     8.4907E-094     1.2451E-125     6.8955E-001
  20   0.0380 -3.0545E-097    -1.2425E-114     4.0324E-121     9.9239E-094     2.3012E-125     6.8955E-001
  21   0.0400 -3.2550E-097    -1.4596E-114     7.4695E-121     1.1464E-093     4.2472E-125     6.8955E-001
  22   0.0420 -5.6003E-098    -1.1264E-114     1.3836E-120     1.3067E-093     7.8587E-125     6.8955E-001
  23   0.0440  2.6033E-097    -6.5428E-115     2.5627E-120     1.4688E-093     1.4533E-124     6.8955E-001
  24   0.0460 -1.5881E-097    -1.0300E-115     4.7464E-120     1.6445E-093     2.6845E-124     6.8955E-001
  25   0.0480  5.5334E-098     5.1609E-115     8.7905E-120     1.8465E-093     4.9593E-124     6.8955E-001
  26   0.0501 -3.9105E-097     1.7343E-114     1.6280E-119     2.0503E-093     9.1625E-124     6.8955E-001
  27   0.0521  1.5784E-097     2.6969E-114     3.0148E-119     2.2523E-093     1.6930E-123     6.8955E-001
  28   0.0541  1.0155E-097     5.0514E-114     5.5827E-119     2.4749E-093     3.1282E-123     6.8955E-001
  29   0.0561 -5.9631E-097     6.8133E-114     1.0337E-118     2.7053E-093     5.7800E-123     6.8955E-001
  30   0.0581  7.2048E-097     1.2471E-113     1.9140E-118     2.9503E-093     1.0679E-122     6.8955E-001
  31   0.0601  3.7757E-098     1.8920E-113     3.5437E-118     3.1701E-093     1.9731E-122     6.8955E-001
  32   0.0621 -2.9975E-097     3.1064E-113     6.5607E-118     3.3908E-093     3.6451E-122     6.8955E-001
  33   0.0641  4.7025E-097     4.0231E-113     1.2145E-117     3.6149E-093     6.7338E-122     6.8955E-001
  34   0.0661  1.0654E-096     5.1111E-113     2.2482E-117     3.8199E-093     1.2439E-121     6.8955E-001
  35   0.0681 -2.2783E-096     4.7796E-113     4.1615E-117     4.0047E-093     2.2975E-121     6.8955E-001
  36   0.0701  8.7791E-098     6.4259E-113     7.7023E-117     4.1671E-093     4.2434E-121     6.8955E-001
  37   0.0721 -5.9145E-098     7.2770E-113     1.4255E-116     4.3120E-093     7.8368E-121     6.8955E-001
  38   0.0741 -2.9447E-099     9.5559E-113     2.6380E-116     4.4124E-093     1.4472E-120     6.8955E-001
  39   0.0761  3.1080E-096     1.3201E-112     4.8816E-116     4.4263E-093     2.6724E-120     6.8955E-001
  40   0.0781  1.3750E-097     1.0642E-112     9.0324E-116     4.3790E-093     4.9343E-120     6.8955E-001
  41   0.0801 -2.4139E-096     5.0905E-113     1.6712E-115     4.2536E-093     9.1101E-120     6.8955E-001
  42   0.0821  5.6366E-098     6.0195E-113     3.0917E-115     4.0612E-093     1.6818E-119     6.8955E-001
  43   0.0841 -9.3599E-097     6.1963E-113     5.7192E-115     3.8017E-093     3.1046E-119     6.8955E-001
  44   0.0861  1.4651E-096     1.0821E-112     1.0579E-114     3.4685E-093     5.7305E-119     6.8955E-001
  45   0.0881  3.6984E-097     1.5647E-112     1.9566E-114     3.0652E-093     1.0576E-118     6.8955E-001
  46   0.0901  2.9380E-097     2.9850E-112     3.6185E-114     2.6160E-093     1.9519E-118     6.8955E-001
  47   0.0921 -9.2416E-098     6.4662E-112     6.6913E-114     2.1412E-093     3.6018E-118     6.8955E-001
  48   0.0941  4.5788E-097     1.2136E-111     1.2373E-113     1.6469E-093     6.6458E-118     6.8955E-001
  49   0.0961  1.7012E-097     2.0278E-111     2.2875E-113     1.0980E-093     1.2261E-117     6.8955E-001
  50   0.0981  9.0827E-097     3.4671E-111     4.2288E-113     5.2253E-094     2.2619E-117     6.8955E-001
  51   0.1001 -9.2424E-097     6.0880E-111     7.8170E-113    -1.0696E-094     4.1723E-117     6.8955E-001
  52   0.1021 -3.3327E-097     1.1122E-110     1.4448E-112    -7.7373E-094     7.6954E-117     6.8955E-001
  53   0.1041  9.4066E-097     2.0452E-110     2.6702E-112    -1.4641E-093     1.4192E-116     6.8955E-001
  54   0.1061  1.6071E-096     3.7585E-110     4.9342E-112    -2.1873E-093     2.6170E-116     6.8955E-001
  55   0.1081  1.3476E-096     6.8980E-110     9.1169E-112    -2.9255E-093     4.8253E-116     6.8955E-001
  56   0.1101 -1.4561E-097     1.2713E-109     1.6844E-111    -3.6353E-093     8.8960E-116     6.8955E-001
  57   0.1121 -1.2071E-097     2.3461E-109     3.1115E-111    -4.3659E-093     1.6399E-115     6.8955E-001
  58   0.1141 -2.3645E-096     4.3313E-109     5.7472E-111    -5.0875E-093     3.0226E-115     6.8955E-001
  59   0.1161  1.9057E-096     8.0003E-109     1.0614E-110    -5.7960E-093     5.5706E-115     6.8955E-001
  60   0.1181 -3.8498E-097     1.4773E-108     1.9601E-110    -6.4324E-093     1.0265E-114     6.8955E-001
  61   0.1201  2.3461E-096     2.7276E-108     3.6191E-110    -7.0064E-093     1.8914E-114     6.8955E-001
  62   0.1221 -1.0877E-098     5.0359E-108     6.6815E-110    -7.4822E-093     3.4845E-114     6.8955E-001
  63   0.1241 -7.6505E-098     9.2962E-108     1.2334E-109    -7.8851E-093     6.4187E-114     6.8955E-001
  64   0.1261 -1.3303E-096     1.7158E-107     2.2765E-109    -8.2471E-093     1.1822E-113     6.8955E-001
  65   0.1281  5.2620E-097     3.1665E-107     4.2011E-109    -8.5435E-093     2.1772E-113     6.8955E-001
  66   0.1301 -7.7277E-098     5.8429E-107     7.7520E-109    -8.7821E-093     4.0089E-113     6.8955E-001
  67   0.1321  2.1049E-096     1.0780E-106     1.4302E-108    -8.9625E-093     7.3808E-113     6.8955E-001
  68   0.1341  4.6193E-098     1.9886E-106     2.6384E-108    -9.0650E-093     1.3587E-112     6.8955E-001
  69   0.1361 -6.5638E-097     3.6680E-106     4.8664E-108    -9.0866E-093     2.5008E-112     6.8955E-001
  70   0.1381 -5.3063E-098     6.7645E-106     8.9747E-108    -9.0386E-093     4.6023E-112     6.8955E-001
  71   0.1401  1.6807E-096     1.2473E-105     1.6549E-107    -8.9184E-093     8.4686E-112     6.8955E-001
  72   0.1421  8.1487E-097     2.2997E-105     3.0511E-107    -8.7409E-093     1.5581E-111     6.8955E-001
  73   0.1441  4.0442E-096     4.2392E-105     5.6244E-107    -8.4880E-093     2.8661E-111     6.8955E-001
  74   0.1461  3.0559E-097     7.8135E-105     1.0366E-106    -8.1393E-093     5.2715E-111     6.8955E-001
  75   0.1481 -3.6497E-096     1.4399E-104     1.9104E-106    -7.6657E-093     9.6942E-111     6.8955E-001
  76   0.1502 -5.1198E-097     2.6531E-104     3.5200E-106    -7.0181E-093     1.7825E-110     6.8955E-001
  77   0.1522  4.3685E-096     4.8878E-104     6.4848E-106    -6.2158E-093     3.2769E-110     6.8955E-001
  78   0.1542 -3.8842E-097     9.0032E-104     1.1945E-105    -5.2244E-093     6.0233E-110     6.8955E-001
  79   0.1562 -3.2404E-096     1.6581E-103     2.1999E-105    -4.0582E-093     1.1070E-109     6.8955E-001
  80   0.1582 -1.2464E-096     3.0532E-103     4.0508E-105    -2.7123E-093     2.0341E-109     6.8955E-001
  81   0.1602 -5.3959E-097     5.6213E-103     7.4580E-105    -1.0745E-093     3.7371E-109     6.8955E-001
  82   0.1622  1.0103E-096     1.0347E-102     1.3728E-104     8.8209E-094     6.8648E-109     6.8955E-001
  83   0.1642  1.3521E-097     1.9044E-102     2.5267E-104     3.0640E-093     1.2608E-108     6.8955E-001
  84   0.1662  7.5299E-097     3.5044E-102     4.6495E-104     5.6160E-093     2.3152E-108     6.8955E-001
  85   0.1682 -6.9323E-097     6.4475E-102     8.5542E-104     8.5418E-093     4.2506E-108     6.8955E-001
  86   0.1702  1.6582E-096     1.1860E-101     1.5736E-103     1.1798E-092     7.8027E-108     6.8955E-001
  87   0.1722 -3.2205E-097     2.1813E-101     2.8941E-103     1.5381E-092     1.4321E-107     6.8955E-001
  88   0.1742  2.3863E-096     4.0111E-101     5.3217E-103     1.9423E-092     2.6278E-107     6.8955E-001
  89   0.1762 -4.4121E-096     7.3745E-101     9.7841E-103     2.3627E-092     4.8212E-107     6.8955E-001
  90   0.1782  1.1907E-096     1.3556E-100     1.7985E-102     2.8008E-092     8.8436E-107     6.8955E-001
  91   0.1802  4.1230E-097     2.4913E-100     3.3053E-102     3.2700E-092     1.6219E-106     6.8955E-001
  92   0.1822 -1.6337E-097     4.5777E-100     6.0735E-102     3.7729E-092     2.9740E-106     6.8955E-001
  93   0.1842 -1.8802E-097     8.4099E-100     1.1158E-101     4.3137E-092     5.4522E-106     6.8955E-001
  94   0.1862 -3.3293E-096     1.5447E-099     2.0494E-101     4.8808E-092     9.9935E-106     6.8955E-001
  95   0.1882  3.2776E-097     2.8367E-099     3.7636E-101     5.4734E-092     1.8314E-105     6.8955E-001
  96   0.1902  1.6375E-097     5.2084E-099     6.9103E-101     6.1025E-092     3.3555E-105     6.8955E-001
  97   0.1922  9.8111E-096     9.5611E-099     1.2685E-100     6.7684E-092     6.1469E-105     6.8955E-001
  98   0.1942  1.9688E-096     1.7548E-098     2.3281E-100     7.4665E-092     1.1258E-104     6.8955E-001
  99   0.1962 -4.2784E-096     3.2199E-098     4.2720E-100     8.1986E-092     2.0615E-104     6.8955E-001
 100   0.1982 -3.8436E-096     5.9072E-098     7.8373E-100     8.9662E-092     3.7740E-104     6.8955E-001
 101   0.2002  4.8200E-096     1.0835E-097     1.4375E-099     9.7810E-092     6.9077E-104     6.8955E-001
 102   0.2022 -7.6984E-098     1.9869E-097     2.6361E-099     1.0640E-091     1.2641E-103     6.8955E-001
 103   0.2042  1.9639E-096     3.6428E-097     4.8331E-099     1.1577E-091     2.3128E-103     6.8955E-001
 104   0.2062 -4.7401E-096     6.6773E-097     8.8591E-099     1.2584E-091     4.2305E-103     6.8955E-001
 105   0.2082  3.4538E-096     1.2237E-096     1.6235E-098     1.3671E-091     7.7368E-103     6.8955E-001
 106   0.2102  6.5978E-096     2.2421E-096     2.9747E-098     1.4848E-091     1.4146E-102     6.8955E-001
 107   0.2122 -1.4154E-096     4.1071E-096     5.4490E-098     1.6086E-091     2.5859E-102     6.8955E-001
 108   0.2142  5.6793E-097     7.5217E-096     9.9794E-098     1.7420E-091     4.7259E-102     6.8955E-001
 109   0.2162 -1.5888E-096     1.3772E-095     1.8272E-097     1.8829E-091     8.6350E-102     6.8955E-001
 110   0.2182 -3.9129E-097     2.5211E-095     3.3448E-097     2.0357E-091     1.5774E-101     6.8955E-001
 111   0.2202  4.4027E-096     4.6140E-095     6.1216E-097     2.2009E-091     2.8809E-101     6.8955E-001
 112   0.2222 -6.8363E-097     8.4423E-095     1.1201E-096     2.3772E-091     5.2603E-101     6.8955E-001
 113   0.2242  1.1597E-097     1.5444E-094     2.0490E-096     2.5678E-091     9.6026E-101     6.8955E-001
 114   0.2262 -2.1906E-096     2.8244E-094     3.7473E-096     2.7708E-091     1.7525E-100     6.8955E-001
 115   0.2282  6.5548E-097     5.1642E-094     6.8516E-096     3.0013E-091     3.1977E-100     6.8955E-001
 116   0.2302 -1.5221E-096     9.4401E-094     1.2525E-095     3.2646E-091     5.8332E-100     6.8955E-001
 117   0.2322 -1.3294E-096     1.7252E-093     2.2889E-095     3.5760E-091     1.0638E-099     6.8955E-001
 118   0.2342 -3.2002E-096     3.1521E-093     4.1821E-095     3.9620E-091     1.9397E-099     6.8955E-001
 119   0.2362 -6.5323E-096     5.7578E-093     7.6392E-095     4.4846E-091     3.5357E-099     6.8955E-001
 120   0.2382  2.7505E-096     1.0515E-092     1.3950E-094     5.2437E-091     6.4435E-099     6.8955E-001
 121   0.2402 -3.8349E-097     1.9197E-092     2.5470E-094     6.4171E-091     1.1740E-098     6.8955E-001
 122   0.2422  1.5961E-096     3.5040E-092     4.6489E-094     8.3212E-091     2.1383E-098     6.8955E-001
 123   0.2442  1.1574E-097     6.3940E-092     8.4832E-094     1.1546E-090     3.8939E-098     6.8955E-001
 124   0.2462 -2.2870E-097     1.1665E-091     1.5476E-093     1.7160E-090     7.0890E-098     6.8955E-001
 125   0.2482  8.4864E-097     2.1275E-091     2.8226E-093     2.7115E-090     1.2902E-097     6.8955E-001
 126   0.2503 -1.6241E-097     3.8791E-091     5.1466E-093     4.4966E-090     2.3477E-097     6.8955E-001
 127   0.2523 -1.8599E-096     7.0712E-091     9.3816E-093     7.7172E-090     4.2707E-097     6.8955E-001
 128   0.2543 -4.8908E-096     1.2886E-090     1.7097E-092     1.3549E-089     7.7668E-097     6.8955E-001
 129   0.2563 -1.0769E-096     2.3478E-090     3.1149E-092     2.4133E-089     1.4121E-096     6.8955E-001
 130   0.2583  1.2309E-097     4.2762E-090     5.6735E-092     4.3365E-089     2.5667E-096     6.8955E-001
 131   0.2603  4.9708E-097     7.7866E-090     1.0331E-091     7.8328E-089     4.6640E-096     6.8955E-001
 132   0.2623  2.1798E-096     1.4175E-089     1.8806E-091     1.4191E-088     8.4728E-096     6.8955E-001
 133   0.2643  3.8607E-097     2.5796E-089     3.4225E-091     2.5753E-088     1.5388E-095     6.8955E-001
 134   0.2663  2.4195E-096     4.6934E-089     6.2269E-091     4.6777E-088     2.7938E-095     6.8955E-001
 135   0.2683  5.4492E-096     8.5366E-089     1.1326E-090     8.4998E-088     5.0710E-095     6.8955E-001
 136   0.2703  5.0885E-097     1.5522E-088     2.0594E-090     1.5447E-087     9.2019E-095     6.8955E-001
 137   0.2723  2.5602E-097     2.8217E-088     3.7437E-090     2.8070E-087     1.6693E-094     6.8955E-001
 138   0.2743  2.2991E-096     5.1279E-088     6.8033E-090     5.1001E-087     3.0273E-094     6.8955E-001
 139   0.2763 -8.7955E-098     9.3161E-088     1.2360E-089     9.2646E-087     5.4886E-094     6.8955E-001
 140   0.2783 -1.4477E-096     1.6920E-087     2.2449E-089     1.6826E-086     9.9479E-094     6.8955E-001
 141   0.2803 -7.8491E-097     3.0722E-087     4.0760E-089     3.0549E-086     1.8025E-093     6.8955E-001
 142   0.2823  8.2221E-096     5.5764E-087     7.3985E-089     5.5449E-086     3.2651E-093     6.8955E-001
 143   0.2843  6.5947E-096     1.0119E-086     1.3425E-088     1.0062E-085     5.9126E-093     6.8955E-001
 144   0.2863  1.3729E-095     1.8356E-086     2.4354E-088     1.8252E-085     1.0704E-092     6.8955E-001
 145   0.2883 -8.6226E-097     3.3289E-086     4.4166E-088     3.3100E-085     1.9371E-092     6.8955E-001
 146   0.2903 -3.1674E-096     6.0351E-086     8.0070E-088     6.0008E-085     3.5046E-092     6.8955E-001
 147   0.2923 -6.1014E-097     1.0938E-085     1.4512E-087     1.0876E-084     6.3386E-092     6.8955E-001
 148   0.2943  6.1473E-098     1.9817E-085     2.6292E-087     1.9705E-084     1.1461E-091     6.8955E-001
 149   0.2963 -8.4288E-096     3.5894E-085     4.7622E-087     3.5690E-084     2.0716E-091     6.8955E-001
 150   0.2983 -2.2397E-096     6.4992E-085     8.6227E-087     6.4622E-084     3.7432E-091     6.8955E-001
 151   0.3003  1.6238E-097     1.1764E-084     1.5608E-086     1.1697E-083     6.7615E-091     6.8955E-001
 152   0.3023 -6.7734E-097     2.1287E-084     2.8242E-086     2.1166E-083     1.2210E-090     6.8955E-001
 153   0.3043  1.0281E-096     3.8507E-084     5.1088E-086     3.8288E-083     2.2041E-090     6.8955E-001
 154   0.3063  2.4333E-096     6.9632E-084     9.2384E-086     6.9237E-083     3.9776E-090     6.8955E-001
 155   0.3083 -2.3728E-096     1.2588E-083     1.6701E-085     1.2516E-082     7.1758E-090     6.8955E-001
 156   0.3103  1.0486E-096     2.2748E-083     3.0180E-085     2.2618E-082     1.2941E-089     6.8955E-001
 157   0.3123 -7.5736E-096     4.1094E-083     5.4522E-085     4.0861E-082     2.3330E-089     6.8955E-001
 158   0.3143 -1.5308E-097     7.4213E-083     9.8462E-085     7.3792E-082     4.2047E-089     6.8955E-001
 159   0.3163  1.3276E-096     1.3398E-082     1.7776E-084     1.3322E-081     7.5753E-089     6.8955E-001
 160   0.3183 -6.8152E-096     2.4179E-082     3.2080E-084     2.4042E-081     1.3643E-088     6.8955E-001
 161   0.3203  3.1765E-096     4.3622E-082     5.7875E-084     4.3374E-081     2.4563E-088     6.8955E-001
 162   0.3223  5.4350E-096     7.8670E-082     1.0437E-083     7.8223E-081     4.4208E-088     6.8955E-001
 163   0.3243  3.6066E-096     1.4183E-081     1.8817E-083     1.4102E-080     7.9538E-088     6.8955E-001
 164   0.3263 -7.9605E-097     2.5561E-081     3.3913E-083     2.5415E-080     1.4305E-087     6.8955E-001
 165   0.3283 -3.1330E-096     4.6050E-081     6.1096E-083     4.5788E-080     2.5719E-087     6.8955E-001
 166   0.3303 -4.6895E-096     8.2933E-081     1.1003E-082     8.2462E-080     4.6224E-087     6.8955E-001
 167   0.3323  6.1392E-096     1.4930E-080     1.9809E-082     1.4846E-079     8.3048E-087     6.8955E-001
 168   0.3343  2.2821E-097     2.6870E-080     3.5649E-082     2.6717E-079     1.4915E-086     6.8955E-001
 169   0.3363 -1.6702E-097     4.8339E-080     6.4133E-082     4.8064E-079     2.6778E-086     6.8955E-001
 170   0.3383 -2.8317E-097     8.6931E-080     1.1533E-081     8.6437E-079     4.8059E-086     6.8955E-001
 171   0.3403  2.1067E-096     1.5628E-079     2.0734E-081     1.5539E-078     8.6220E-086     6.8955E-001
 172   0.3423 -1.6359E-097     2.8083E-079     3.7259E-081     2.7924E-078     1.5462E-085     6.8955E-001
 173   0.3443  8.9127E-096     5.0448E-079     6.6932E-081     5.0162E-078     2.7720E-085     6.8955E-001
 174   0.3463  3.8261E-096     9.0590E-079     1.2019E-080     9.0075E-078     4.9676E-085     6.8955E-001
 175   0.3483  4.5811E-096     1.6261E-078     2.1575E-080     1.6169E-077     8.8989E-085     6.8955E-001
 176   0.3504 -8.4453E-096     2.9179E-078     3.8713E-080     2.9013E-077     1.5935E-084     6.8955E-001
 177   0.3524 -1.3501E-095     5.2337E-078     6.9438E-080     5.2040E-077     2.8525E-084     6.8955E-001
 178   0.3544  1.0274E-096     9.3840E-078     1.2450E-079     9.3307E-077     5.1041E-084     6.8955E-001
 179   0.3564  7.8770E-096     1.6819E-077     2.2315E-079     1.6724E-076     9.1296E-084     6.8955E-001
 180   0.3584  9.8267E-097     3.0133E-077     3.9979E-079     2.9962E-076     1.6324E-083     6.8955E-001
 181   0.3604  2.8458E-096     5.3967E-077     7.1600E-079     5.3660E-076     2.9175E-083     6.8955E-001
 182   0.3624  3.2978E-096     9.6612E-077     1.2818E-078     9.6063E-076     5.2124E-083     6.8955E-001
 183   0.3644  6.8202E-096     1.7289E-076     2.2938E-078     1.7191E-075     9.3089E-083     6.8955E-001
 184   0.3664 -1.4181E-096     3.0927E-076     4.1032E-078     3.0751E-075     1.6618E-082     6.8955E-001
 185   0.3684 -2.1975E-095     5.5300E-076     7.3369E-078     5.4986E-075     2.9655E-082     6.8955E-001
 186   0.3704 -2.6100E-097     9.8843E-076     1.3114E-077     9.8281E-075     5.2898E-082     6.8955E-001
 187   0.3724 -8.7529E-098     1.7660E-075     2.3430E-077     1.7560E-074     9.4320E-082     6.8955E-001
 188   0.3744 -6.7162E-096     3.1540E-075     4.1845E-077     3.1360E-074     1.6811E-081     6.8955E-001
 189   0.3764  1.6603E-095     5.6305E-075     7.4703E-077     5.5985E-074     2.9951E-081     6.8955E-001
 190   0.3784 -3.5476E-095     1.0048E-074     1.3331E-076     9.9905E-074     5.3339E-081     6.8955E-001
 191   0.3804 -1.4968E-095     1.7922E-074     2.3778E-076     1.7821E-073     9.4952E-081     6.8955E-001
 192   0.3824 -4.6670E-096     3.1956E-074     4.2397E-076     3.1774E-073     1.6896E-080     6.8955E-001
 193   0.3844  6.4181E-096     5.6954E-074     7.5564E-076     5.6630E-073     3.0053E-080     6.8955E-001
 194   0.3864  9.3965E-096     1.0147E-073     1.3462E-075     1.0089E-072     5.3432E-080     6.8955E-001
 195   0.3884  1.0891E-095     1.8069E-073     2.3973E-075     1.7966E-072     9.4958E-080     6.8955E-001
 196   0.3904 -1.5984E-096     3.2163E-073     4.2672E-075     3.1980E-072     1.6869E-079     6.8955E-001
 197   0.3924 -3.0670E-097     5.7226E-073     7.5924E-075     5.6901E-072     2.9954E-079     6.8955E-001
 198   0.3944 -1.2565E-095     1.0178E-072     1.3503E-074     1.0120E-071     5.3166E-079     6.8955E-001
 199   0.3964  3.2250E-097     1.8093E-072     2.4005E-074     1.7990E-071     9.4325E-079     6.8955E-001
 200   0.3984 -2.1595E-096     3.2151E-072     4.2656E-074     3.1968E-071     1.6728E-078     6.8955E-001
 201   0.4004  1.4975E-096     5.7106E-072     7.5765E-074     5.6782E-071     2.9652E-078     6.8955E-001
 202   0.4024  4.1393E-096     1.0139E-071     1.3451E-073     1.0081E-070     5.2539E-078     6.8955E-001
 203   0.4044 -6.3917E-097     1.7993E-071     2.3871E-073     1.7890E-070     9.3051E-078     6.8955E-001
 204   0.4064  2.6018E-096     3.1916E-071     4.2344E-073     3.1735E-070     1.6473E-077     6.8955E-001
 205   0.4084 -1.1838E-095     5.6589E-071     7.5079E-073     5.6267E-070     2.9149E-077     6.8955E-001
 206   0.4104  1.0570E-095     1.0029E-070     1.3306E-072     9.9721E-070     5.1556E-077     6.8955E-001
 207   0.4124  1.5203E-095     1.7766E-070     2.3571E-072     1.7665E-069     9.1148E-077     6.8955E-001
 208   0.4144  2.5164E-097     3.1458E-070     4.1737E-072     3.1279E-069     1.6107E-076     6.8955E-001
 209   0.4164 -9.2923E-097     5.5676E-070     7.3868E-072     5.5360E-069     2.8450E-076     6.8955E-001
 210   0.4184 -1.6813E-095     9.8494E-070     1.3068E-071     9.7934E-069     5.0230E-076     6.8955E-001
 211   0.4204  2.7325E-096     1.7416E-069     2.3107E-071     1.7317E-068     8.8642E-076     6.8955E-001
 212   0.4224  8.8816E-097     3.0782E-069     4.0839E-071     3.0607E-068     1.5636E-075     6.8955E-001
 213   0.4244 -3.4661E-095     5.4379E-069     7.2147E-071     5.4070E-068     2.7567E-075     6.8955E-001
 214   0.4264 -7.0414E-096     9.6022E-069     1.2740E-070     9.5476E-068     4.8580E-075     6.8955E-001
 215   0.4284 -3.5592E-095     1.6947E-068     2.2485E-070     1.6851E-067     8.5571E-075     6.8955E-001
 216   0.4304 -9.3133E-096     2.9897E-068     3.9666E-070     2.9727E-067     1.5066E-074     6.8955E-001
 217   0.4324 -4.9682E-096     5.2717E-068     6.9942E-070     5.2417E-067     2.6513E-074     6.8955E-001
 218   0.4344  4.9082E-096     9.2911E-068     1.2327E-069     9.2383E-067     4.6634E-074     6.8955E-001
 219   0.4364 -2.3025E-095     1.6367E-067     2.1715E-069     1.6274E-066     8.1988E-074     6.8955E-001
 220   0.4384 -1.2119E-095     2.8818E-067     3.8235E-069     2.8655E-066     1.4407E-073     6.8955E-001
 221   0.4404  1.5847E-095     5.0718E-067     6.7289E-069     5.0429E-066     2.5305E-073     6.8955E-001
 222   0.4424 -3.6026E-097     8.9214E-067     1.1836E-068     8.8707E-066     4.4425E-073     6.8955E-001
 223   0.4444  1.5580E-095     1.5686E-066     2.0811E-068     1.5596E-065     7.7953E-073     6.8955E-001
 224   0.4464 -8.1829E-096     2.7564E-066     3.6571E-068     2.7408E-065     1.3672E-072     6.8955E-001
 225   0.4484 -4.7693E-095     4.8416E-066     6.4235E-068     4.8141E-065     2.3966E-072     6.8955E-001
 226   0.4505  1.1153E-095     8.4998E-066     1.1277E-067     8.4515E-065     4.1992E-072     6.8955E-001
