       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
 580   0.9560  4.7148E-005     7.5164E-007     3.0376E-006     1.6814E-006     3.2173E-006
 581   0.9565  4.4369E-005     7.4102E-007     2.8133E-006     1.5487E-006     3.2177E-006
 582   0.9570  4.1700E-005     7.3081E-007     2.6042E-006     1.4260E-006     3.2181E-006
 583   0.9575  3.9142E-005     7.2100E-007     2.4094E-006     1.3124E-006     3.2184E-006
 584   0.9580  3.6694E-005     7.1158E-007     2.2281E-006     1.2074E-006     3.2188E-006
 585   0.9585  3.4356E-005     7.0253E-007     2.0593E-006     1.1104E-006     3.2191E-006
 586   0.9590  3.2126E-005     6.9385E-007     1.9022E-006     1.0208E-006     3.2194E-006
 587   0.9595  3.0003E-005     6.8553E-007     1.7560E-006     9.3812E-007     3.2197E-006
 588   0.9600  2.7986E-005     6.7756E-007     1.6202E-006     8.6182E-007     3.2200E-006
 589   0.9605  2.6073E-005     6.6992E-007     1.4940E-006     7.9145E-007     3.2202E-006
 590   0.9610  2.4261E-005     6.6261E-007     1.3767E-006     7.2658E-007     3.2204E-006
 591   0.9615  2.2547E-005     6.5561E-007     1.2679E-006     6.6681E-007     3.2207E-006
 592   0.9620  2.0930E-005     6.4892E-007     1.1669E-006     6.1176E-007     3.2209E-006
 593   0.9625  1.9405E-005     6.4252E-007     1.0733E-006     5.6107E-007     3.2211E-006
 594   0.9630  1.7971E-005     6.3640E-007     9.8649E-007     5.1443E-007     3.2213E-006
 595   0.9635  1.6623E-005     6.3056E-007     9.0614E-007     4.7152E-007     3.2215E-006
 596   0.9640  1.5359E-005     6.2498E-007     8.3177E-007     4.3206E-007     3.2216E-006
 597   0.9645  1.4175E-005     6.1965E-007     7.6298E-007     3.9579E-007     3.2218E-006
 598   0.9650  1.3068E-005     6.1456E-007     6.9941E-007     3.6246E-007     3.2220E-006
 599   0.9655  1.2035E-005     6.0971E-007     6.4069E-007     3.3185E-007     3.2221E-006
 600   0.9660  1.1071E-005     6.0509E-007     5.8650E-007     3.0374E-007     3.2223E-006
 601   0.9665  1.0174E-005     6.0067E-007     5.3651E-007     2.7793E-007     3.2224E-006
 602   0.9670  9.3393E-006     5.9647E-007     4.9045E-007     2.5425E-007     3.2225E-006
 603   0.9675  8.5648E-006     5.9246E-007     4.4803E-007     2.3253E-007     3.2227E-006
 604   0.9680  7.8467E-006     5.8864E-007     4.0899E-007     2.1261E-007     3.2228E-006
 605   0.9685  7.1817E-006     5.8501E-007     3.7309E-007     1.9434E-007     3.2229E-006
 606   0.9690  6.5668E-006     5.8154E-007     3.4011E-007     1.7761E-007     3.2230E-006
 607   0.9700  5.4780E-006     5.7511E-007     2.8224E-007     1.4834E-007     3.2233E-006
 608   0.9710  4.5536E-006     5.6928E-007     2.3359E-007     1.2378E-007     3.2235E-006
 609   0.9720  3.7725E-006     5.6400E-007     1.9282E-007     1.0320E-007     3.2237E-006
 610   0.9730  3.1157E-006     5.5921E-007     1.5876E-007     8.5966E-008     3.2239E-006
 611   0.9735  2.8274E-006     5.5699E-007     1.4387E-007     7.8408E-008     3.2240E-006
 612   0.9740  2.5640E-006     5.5487E-007     1.3030E-007     7.1501E-008     3.2241E-006
 613   0.9745  2.3235E-006     5.5286E-007     1.1793E-007     6.5189E-008     3.2242E-006
 614   0.9750  2.1041E-006     5.5094E-007     1.0667E-007     5.9423E-008     3.2243E-006
 615   0.9755  1.9042E-006     5.4912E-007     9.6435E-008     5.4157E-008     3.2244E-006
 616   0.9760  1.7222E-006     5.4738E-007     8.7128E-008     4.9348E-008     3.2245E-006
 617   0.9770  1.4074E-006     5.4416E-007     7.1073E-008     4.0985E-008     3.2247E-006
 618   0.9780  1.1477E-006     5.4124E-007     5.7856E-008     3.4016E-008     3.2249E-006
 619   0.9790  9.3401E-007     5.3859E-007     4.7006E-008     2.8214E-008     3.2250E-006
 620   0.9800  7.5878E-007     5.3619E-007     3.8121E-008     2.3387E-008     3.2252E-006
 621   0.9810  6.1545E-007     5.3400E-007     3.0862E-008     1.9373E-008     3.2254E-006
 622   0.9820  4.9850E-007     5.3202E-007     2.4946E-008     1.6039E-008     3.2255E-006
 623   0.9830  4.0327E-007     5.3020E-007     2.0135E-008     1.3271E-008     3.2257E-006
 624   0.9840  3.2589E-007     5.2855E-007     1.6228E-008     1.0973E-008     3.2258E-006
 625   0.9850  2.6309E-007     5.2704E-007     1.3062E-008     9.0674E-009     3.2260E-006
 626   0.9860  2.1218E-007     5.2565E-007     1.0498E-008     7.4870E-009     3.2261E-006
 627   0.9870  1.7092E-007     5.2438E-007     8.4240E-009     6.1767E-009     3.2262E-006
 628   0.9890  1.1177E-007     5.2215E-007     5.4649E-009     4.2273E-009     3.2265E-006
 629   0.9910  7.3109E-008     5.2024E-007     3.5404E-009     2.8893E-009     3.2268E-006
 630   0.9930  4.7905E-008     5.1859E-007     2.2934E-009     1.9726E-009     3.2270E-006
 631   0.9950  3.1494E-008     5.1715E-007     1.4875E-009     1.3455E-009     3.2273E-006
 632   0.9970  2.0802E-008     5.1587E-007     9.6731E-010     9.1704E-010     3.2275E-006
 633   0.9990  1.3824E-008     5.1473E-007     6.3154E-010     6.2472E-010     3.2277E-006
 634   1.0010  9.2554E-009     5.1370E-007     4.1454E-010     4.2547E-010     3.2279E-006
 635   1.0030  6.2503E-009     5.1276E-007     2.7394E-010     2.8977E-010     3.2281E-006
 636   1.0050  4.2627E-009     5.1189E-007     1.8250E-010     1.9741E-010     3.2283E-006
 637   1.0070  2.9391E-009     5.1108E-007     1.2273E-010     1.3459E-010     3.2284E-006
 638   1.0090  2.0508E-009     5.1032E-007     8.3416E-011     9.1864E-011     3.2286E-006
 639   1.0110  1.4495E-009     5.0959E-007     5.7368E-011     6.2813E-011     3.2287E-006
 640   1.0130  1.0384E-009     5.0890E-007     3.9963E-011     4.3056E-011     3.2289E-006
 641   1.0150  7.5450E-010     5.0823E-007     2.8222E-011     2.9614E-011     3.2290E-006
 642   1.0170  5.5620E-010     5.0759E-007     2.0220E-011     2.0461E-011     3.2292E-006
 643   1.0190  4.1607E-010     5.0696E-007     1.4703E-011     1.4221E-011     3.2293E-006
 644   1.0210  3.1583E-010     5.0635E-007     1.0855E-011     9.9601E-012     3.2294E-006
 645   1.0230  2.4323E-010     5.0575E-007     8.1363E-012     7.0437E-012     3.2295E-006
 646   1.0250  1.8997E-010     5.0517E-007     6.1907E-012     5.0415E-012     3.2296E-006
 647   1.0270  1.5040E-010     5.0459E-007     4.7796E-012     3.6616E-012     3.2298E-006
 648   1.0290  1.2062E-010     5.0402E-007     3.7424E-012     2.7057E-012     3.2299E-006
 649   1.0310  9.7927E-011     5.0346E-007     2.9698E-012     2.0393E-012     3.2300E-006
 650   1.0330  8.0416E-011     5.0291E-007     2.3865E-012     1.5709E-012     3.2300E-006
 651   1.0350  6.6743E-011     5.0236E-007     1.9405E-012     1.2385E-012     3.2301E-006
 652   1.0370  5.5942E-011     5.0181E-007     1.5951E-012     9.9982E-013     3.2302E-006
 653   1.0390  4.7315E-011     5.0127E-007     1.3245E-012     8.2599E-013     3.2303E-006
 654   1.0410  4.0352E-011     5.0073E-007     1.1099E-012     6.9736E-013     3.2304E-006
 655   1.0430  3.4675E-011     5.0020E-007     9.3793E-013     6.0043E-013     3.2305E-006
 656   1.0450  3.0004E-011     4.9966E-007     7.9871E-013     5.2596E-013     3.2306E-006
 657   1.0470  2.6127E-011     4.9913E-007     6.8493E-013     4.6756E-013     3.2306E-006
 658   1.0490  2.2883E-011     4.9861E-007     5.9111E-013     4.2080E-013     3.2307E-006
 659   1.0511  2.0148E-011     4.9808E-007     5.1312E-013     3.8260E-013     3.2308E-006
 660   1.0531  1.7826E-011     4.9755E-007     4.4778E-013     3.5080E-013     3.2308E-006
 661   1.0551  1.5841E-011     4.9703E-007     3.9267E-013     3.2385E-013     3.2309E-006
 662   1.0571  1.4136E-011     4.9650E-007     3.4589E-013     3.0067E-013     3.2310E-006
 663   1.0591  1.2662E-011     4.9598E-007     3.0595E-013     2.8046E-013     3.2310E-006
 664   1.0611  1.1382E-011     4.9546E-007     2.7165E-013     2.6264E-013     3.2311E-006
 665   1.0631  1.0265E-011     4.9494E-007     2.4206E-013     2.4677E-013     3.2312E-006
 666   1.0651  9.2869E-012     4.9442E-007     2.1642E-013     2.3252E-013     3.2312E-006
 667   1.0671  8.4263E-012     4.9390E-007     1.9410E-013     2.1965E-013     3.2313E-006
 668   1.0691  7.6666E-012     4.9338E-007     1.7460E-013     2.0796E-013     3.2313E-006
 669   1.0711  6.9937E-012     4.9286E-007     1.5750E-013     1.9729E-013     3.2314E-006
 670   1.0731  6.3960E-012     4.9234E-007     1.4246E-013     1.8751E-013     3.2314E-006
 671   1.0751  5.8635E-012     4.9182E-007     1.2918E-013     1.7852E-013     3.2315E-006
 672   1.0771  5.3878E-012     4.9130E-007     1.1744E-013     1.7024E-013     3.2315E-006
 673   1.0791  4.9618E-012     4.9078E-007     1.0701E-013     1.6259E-013     3.2316E-006
 674   1.0811  4.5795E-012     4.9026E-007     9.7735E-014     1.5551E-013     3.2316E-006
 675   1.0831  4.2355E-012     4.8974E-007     8.9464E-014     1.4894E-013     3.2317E-006
 676   1.0851  3.9255E-012     4.8922E-007     8.2070E-014     1.4284E-013     3.2317E-006
 677   1.0871  3.6454E-012     4.8870E-007     7.5447E-014     1.3716E-013     3.2318E-006
 678   1.0891  3.3920E-012     4.8818E-007     6.9502E-014     1.3187E-013     3.2318E-006
 679   1.0911  3.1623E-012     4.8766E-007     6.4155E-014     1.2694E-013     3.2319E-006
 680   1.0931  2.9536E-012     4.8713E-007     5.9337E-014     1.2233E-013     3.2319E-006
 681   1.0951  2.7639E-012     4.8661E-007     5.4988E-014     1.1802E-013     3.2320E-006
 682   1.0971  2.5910E-012     4.8609E-007     5.1055E-014     1.1399E-013     3.2320E-006
 683   1.0991  2.4333E-012     4.8556E-007     4.7491E-014     1.1022E-013     3.2321E-006
 684   1.1011  2.2892E-012     4.8504E-007     4.4258E-014     1.0668E-013     3.2321E-006
 685   1.1031  2.1573E-012     4.8452E-007     4.1320E-014     1.0336E-013     3.2321E-006
 686   1.1051  2.0365E-012     4.8399E-007     3.8645E-014     1.0024E-013     3.2322E-006
 687   1.1071  1.9256E-012     4.8347E-007     3.6207E-014     9.7311E-014     3.2322E-006
 688   1.1091  1.8238E-012     4.8294E-007     3.3981E-014     9.4554E-014     3.2323E-006
 689   1.1111  1.7302E-012     4.8241E-007     3.1946E-014     9.1958E-014     3.2323E-006
 690   1.1131  1.6439E-012     4.8189E-007     3.0083E-014     8.9513E-014     3.2323E-006
 691   1.1151  1.5644E-012     4.8136E-007     2.8374E-014     8.7207E-014     3.2324E-006
 692   1.1171  1.4910E-012     4.8083E-007     2.6806E-014     8.5031E-014     3.2324E-006
 693   1.1191  1.4232E-012     4.8030E-007     2.5364E-014     8.2977E-014     3.2324E-006
 694   1.1211  1.3605E-012     4.7977E-007     2.4037E-014     8.1035E-014     3.2325E-006
 695   1.1231  1.3024E-012     4.7924E-007     2.2814E-014     7.9199E-014     3.2325E-006
 696   1.1251  1.2486E-012     4.7871E-007     2.1685E-014     7.7462E-014     3.2325E-006
 697   1.1271  1.1986E-012     4.7818E-007     2.0642E-014     7.5817E-014     3.2326E-006
 698   1.1291  1.1522E-012     4.7764E-007     1.9678E-014     7.4258E-014     3.2326E-006
 699   1.1311  1.1091E-012     4.7711E-007     1.8784E-014     7.2780E-014     3.2326E-006
 700   1.1331  1.0690E-012     4.7658E-007     1.7956E-014     7.1377E-014     3.2327E-006
 701   1.1351  1.0317E-012     4.7604E-007     1.7188E-014     7.0046E-014     3.2327E-006
 702   1.1371  9.9691E-013     4.7551E-007     1.6474E-014     6.8780E-014     3.2327E-006
 703   1.1391  9.6446E-013     4.7497E-007     1.5810E-014     6.7576E-014     3.2328E-006
 704   1.1411  9.3418E-013     4.7443E-007     1.5191E-014     6.6431E-014     3.2328E-006
 705   1.1431  9.0590E-013     4.7390E-007     1.4615E-014     6.5341E-014     3.2328E-006
 706   1.1451  8.7947E-013     4.7336E-007     1.4077E-014     6.4302E-014     3.2329E-006
 707   1.1471  8.5475E-013     4.7282E-007     1.3575E-014     6.3312E-014     3.2329E-006
 708   1.1491  8.3162E-013     4.7228E-007     1.3105E-014     6.2367E-014     3.2329E-006
 709   1.1512  8.0996E-013     4.7174E-007     1.2666E-014     6.1465E-014     3.2329E-006
 710   1.1532  7.8967E-013     4.7120E-007     1.2255E-014     6.0603E-014     3.2330E-006
 711   1.1552  7.7065E-013     4.7066E-007     1.1869E-014     5.9779E-014     3.2330E-006
 712   1.1572  7.5281E-013     4.7012E-007     1.1508E-014     5.8991E-014     3.2330E-006
 713   1.1592  7.3607E-013     4.6957E-007     1.1168E-014     5.8237E-014     3.2331E-006
 714   1.1612  7.2036E-013     4.6903E-007     1.0849E-014     5.7514E-014     3.2331E-006
 715   1.1632  7.0560E-013     4.6848E-007     1.0548E-014     5.6821E-014     3.2331E-006
 716   1.1652  6.9174E-013     4.6794E-007     1.0266E-014     5.6157E-014     3.2331E-006
 717   1.1672  6.7871E-013     4.6739E-007     9.9996E-015     5.5520E-014     3.2332E-006
 718   1.1692  6.6646E-013     4.6685E-007     9.7486E-015     5.4907E-014     3.2332E-006
 719   1.1712  6.5494E-013     4.6630E-007     9.5118E-015     5.4319E-014     3.2332E-006
 720   1.1732  6.4410E-013     4.6575E-007     9.2882E-015     5.3753E-014     3.2332E-006
 721   1.1752  6.3390E-013     4.6520E-007     9.0769E-015     5.3209E-014     3.2333E-006
 722   1.1772  6.2431E-013     4.6465E-007     8.8771E-015     5.2685E-014     3.2333E-006
 723   1.1792  6.1528E-013     4.6410E-007     8.6881E-015     5.2180E-014     3.2333E-006
 724   1.1812  6.0678E-013     4.6355E-007     8.5091E-015     5.1693E-014     3.2333E-006
 725   1.1832  5.9878E-013     4.6300E-007     8.3395E-015     5.1223E-014     3.2333E-006
 726   1.1852  5.9125E-013     4.6245E-007     8.1787E-015     5.0770E-014     3.2334E-006
 727   1.1872  5.8416E-013     4.6190E-007     8.0262E-015     5.0332E-014     3.2334E-006
 728   1.1892  5.7749E-013     4.6135E-007     7.8814E-015     4.9909E-014     3.2334E-006
 729   1.1912  5.7121E-013     4.6079E-007     7.7438E-015     4.9500E-014     3.2334E-006
 730   1.1932  5.6530E-013     4.6024E-007     7.6130E-015     4.9104E-014     3.2335E-006
 731   1.1952  5.5974E-013     4.5968E-007     7.4887E-015     4.8721E-014     3.2335E-006
 732   1.1972  5.5450E-013     4.5913E-007     7.3703E-015     4.8350E-014     3.2335E-006
 733   1.1992  5.4958E-013     4.5857E-007     7.2577E-015     4.7990E-014     3.2335E-006
 734   1.2012  5.4496E-013     4.5801E-007     7.1503E-015     4.7641E-014     3.2335E-006
 735   1.2032  5.4061E-013     4.5746E-007     7.0480E-015     4.7302E-014     3.2336E-006
 736   1.2052  5.3653E-013     4.5690E-007     6.9504E-015     4.6973E-014     3.2336E-006
 737   1.2072  5.3269E-013     4.5634E-007     6.8572E-015     4.6654E-014     3.2336E-006
 738   1.2092  5.2910E-013     4.5578E-007     6.7683E-015     4.6343E-014     3.2336E-006
 739   1.2112  5.2573E-013     4.5522E-007     6.6834E-015     4.6041E-014     3.2336E-006
 740   1.2132  5.2257E-013     4.5466E-007     6.6022E-015     4.5748E-014     3.2336E-006
 741   1.2152  5.1961E-013     4.5410E-007     6.5245E-015     4.5462E-014     3.2337E-006
 742   1.2172  5.1685E-013     4.5354E-007     6.4503E-015     4.5183E-014     3.2337E-006
 743   1.2192  5.1426E-013     4.5298E-007     6.3792E-015     4.4912E-014     3.2337E-006
 744   1.2212  5.1185E-013     4.5241E-007     6.3111E-015     4.4647E-014     3.2337E-006
 745   1.2232  5.0961E-013     4.5185E-007     6.2459E-015     4.4389E-014     3.2337E-006
 746   1.2252  5.0752E-013     4.5129E-007     6.1834E-015     4.4137E-014     3.2338E-006
 747   1.2272  5.0558E-013     4.5072E-007     6.1234E-015     4.3891E-014     3.2338E-006
 748   1.2292  5.0378E-013     4.5016E-007     6.0659E-015     4.3651E-014     3.2338E-006
 749   1.2312  5.0212E-013     4.4959E-007     6.0107E-015     4.3416E-014     3.2338E-006
 750   1.2332  5.0059E-013     4.4902E-007     5.9577E-015     4.3186E-014     3.2338E-006
 751   1.2352  4.9917E-013     4.4846E-007     5.9068E-015     4.2962E-014     3.2338E-006
 752   1.2372  4.9788E-013     4.4789E-007     5.8578E-015     4.2742E-014     3.2339E-006
 753   1.2392  4.9670E-013     4.4732E-007     5.8108E-015     4.2527E-014     3.2339E-006
 754   1.2412  4.9562E-013     4.4675E-007     5.7655E-015     4.2316E-014     3.2339E-006
 755   1.2432  4.9464E-013     4.4619E-007     5.7220E-015     4.2110E-014     3.2339E-006
 756   1.2452  4.9377E-013     4.4562E-007     5.6801E-015     4.1908E-014     3.2339E-006
 757   1.2472  4.9298E-013     4.4505E-007     5.6398E-015     4.1710E-014     3.2339E-006
 758   1.2492  4.9228E-013     4.4448E-007     5.6009E-015     4.1515E-014     3.2339E-006
 759   1.2513  4.9167E-013     4.4391E-007     5.5634E-015     4.1325E-014     3.2340E-006
 760   1.2533  4.9114E-013     4.4333E-007     5.5273E-015     4.1137E-014     3.2340E-006
 761   1.2553  4.9068E-013     4.4276E-007     5.4925E-015     4.0954E-014     3.2340E-006
 762   1.2573  4.9030E-013     4.4219E-007     5.4590E-015     4.0773E-014     3.2340E-006
 763   1.2593  4.8999E-013     4.4162E-007     5.4266E-015     4.0596E-014     3.2340E-006
 764   1.2613  4.8974E-013     4.4104E-007     5.3953E-015     4.0422E-014     3.2340E-006
 765   1.2633  4.8956E-013     4.4047E-007     5.3651E-015     4.0250E-014     3.2340E-006
 766   1.2653  4.8945E-013     4.3990E-007     5.3360E-015     4.0082E-014     3.2340E-006
 767   1.2673  4.8939E-013     4.3932E-007     5.3078E-015     3.9916E-014     3.2341E-006
 768   1.2693  4.8939E-013     4.3875E-007     5.2806E-015     3.9753E-014     3.2341E-006
 769   1.2713  4.8944E-013     4.3817E-007     5.2543E-015     3.9593E-014     3.2341E-006
 770   1.2733  4.8955E-013     4.3760E-007     5.2288E-015     3.9435E-014     3.2341E-006
 771   1.2753  4.8970E-013     4.3702E-007     5.2042E-015     3.9279E-014     3.2341E-006
 772   1.2773  4.8991E-013     4.3644E-007     5.1804E-015     3.9126E-014     3.2341E-006
 773   1.2793  4.9015E-013     4.3587E-007     5.1574E-015     3.8975E-014     3.2341E-006
 774   1.2813  4.9045E-013     4.3529E-007     5.1351E-015     3.8827E-014     3.2341E-006
 775   1.2833  4.9078E-013     4.3471E-007     5.1135E-015     3.8680E-014     3.2342E-006
 776   1.2853  4.9116E-013     4.3414E-007     5.0926E-015     3.8536E-014     3.2342E-006
 777   1.2873  4.9158E-013     4.3356E-007     5.0724E-015     3.8393E-014     3.2342E-006
 778   1.2893  4.9203E-013     4.3298E-007     5.0528E-015     3.8253E-014     3.2342E-006
 779   1.2913  4.9252E-013     4.3240E-007     5.0338E-015     3.8114E-014     3.2342E-006
 780   1.2933  4.9305E-013     4.3182E-007     5.0155E-015     3.7978E-014     3.2342E-006
 781   1.2953  4.9360E-013     4.3124E-007     4.9976E-015     3.7843E-014     3.2342E-006
 782   1.2973  4.9419E-013     4.3066E-007     4.9804E-015     3.7710E-014     3.2342E-006
 783   1.2993  4.9481E-013     4.3008E-007     4.9636E-015     3.7578E-014     3.2342E-006
 784   1.3013  4.9546E-013     4.2950E-007     4.9474E-015     3.7449E-014     3.2343E-006
 785   1.3033  4.9614E-013     4.2892E-007     4.9317E-015     3.7320E-014     3.2343E-006
 786   1.3053  4.9685E-013     4.2834E-007     4.9165E-015     3.7194E-014     3.2343E-006
 787   1.3073  4.9758E-013     4.2776E-007     4.9017E-015     3.7069E-014     3.2343E-006
 788   1.3093  4.9834E-013     4.2718E-007     4.8874E-015     3.6946E-014     3.2343E-006
 789   1.3113  4.9912E-013     4.2659E-007     4.8735E-015     3.6824E-014     3.2343E-006
 790   1.3133  4.9993E-013     4.2601E-007     4.8600E-015     3.6703E-014     3.2343E-006
 791   1.3153  5.0076E-013     4.2543E-007     4.8470E-015     3.6584E-014     3.2343E-006
 792   1.3173  5.0161E-013     4.2485E-007     4.8343E-015     3.6466E-014     3.2343E-006
 793   1.3193  5.0248E-013     4.2426E-007     4.8220E-015     3.6350E-014     3.2343E-006
 794   1.3213  5.0337E-013     4.2368E-007     4.8102E-015     3.6235E-014     3.2343E-006
 795   1.3233  5.0429E-013     4.2310E-007     4.7986E-015     3.6121E-014     3.2344E-006
 796   1.3253  5.0522E-013     4.2252E-007     4.7875E-015     3.6008E-014     3.2344E-006
 797   1.3273  5.0617E-013     4.2193E-007     4.7767E-015     3.5897E-014     3.2344E-006
 798   1.3293  5.0714E-013     4.2135E-007     4.7662E-015     3.5787E-014     3.2344E-006
 799   1.3313  5.0812E-013     4.2076E-007     4.7561E-015     3.5678E-014     3.2344E-006
 800   1.3333  5.0913E-013     4.2018E-007     4.7463E-015     3.5570E-014     3.2344E-006
 801   1.3353  5.1014E-013     4.1960E-007     4.7368E-015     3.5463E-014     3.2344E-006
 802   1.3373  5.1118E-013     4.1901E-007     4.7276E-015     3.5358E-014     3.2344E-006
 803   1.3393  5.1223E-013     4.1843E-007     4.7187E-015     3.5253E-014     3.2344E-006
 804   1.3413  5.1329E-013     4.1785E-007     4.7101E-015     3.5150E-014     3.2344E-006
 805   1.3433  5.1437E-013     4.1726E-007     4.7018E-015     3.5048E-014     3.2344E-006
 806   1.3453  5.1546E-013     4.1668E-007     4.6938E-015     3.4947E-014     3.2345E-006
 807   1.3473  5.1656E-013     4.1609E-007     4.6861E-015     3.4846E-014     3.2345E-006
 808   1.3493  5.1768E-013     4.1551E-007     4.6786E-015     3.4747E-014     3.2345E-006
 809   1.3514  5.1881E-013     4.1492E-007     4.6715E-015     3.4649E-014     3.2345E-006
 810   1.3534  5.1996E-013     4.1434E-007     4.6646E-015     3.4552E-014     3.2345E-006
 811   1.3554  5.2111E-013     4.1376E-007     4.6579E-015     3.4456E-014     3.2345E-006
 812   1.3574  5.2228E-013     4.1317E-007     4.6515E-015     3.4360E-014     3.2345E-006
 813   1.3594  5.2345E-013     4.1259E-007     4.6454E-015     3.4266E-014     3.2345E-006
 814   1.3614  5.2464E-013     4.1200E-007     4.6395E-015     3.4172E-014     3.2345E-006
 815   1.3634  5.2584E-013     4.1142E-007     4.6339E-015     3.4080E-014     3.2345E-006
 816   1.3654  5.2705E-013     4.1084E-007     4.6285E-015     3.3988E-014     3.2345E-006
 817   1.3674  5.2827E-013     4.1025E-007     4.6234E-015     3.3897E-014     3.2345E-006
 818   1.3694  5.2950E-013     4.0967E-007     4.6185E-015     3.3807E-014     3.2345E-006
 819   1.3714  5.3074E-013     4.0909E-007     4.6138E-015     3.3718E-014     3.2346E-006
 820   1.3734  5.3198E-013     4.0850E-007     4.6094E-015     3.3630E-014     3.2346E-006
 821   1.3754  5.3324E-013     4.0792E-007     4.6052E-015     3.3543E-014     3.2346E-006
 822   1.3774  5.3451E-013     4.0734E-007     4.6012E-015     3.3456E-014     3.2346E-006
 823   1.3794  5.3578E-013     4.0675E-007     4.5975E-015     3.3370E-014     3.2346E-006
 824   1.3814  5.3707E-013     4.0617E-007     4.5940E-015     3.3285E-014     3.2346E-006
 825   1.3834  5.3836E-013     4.0559E-007     4.5908E-015     3.3201E-014     3.2346E-006
 826   1.3854  5.3966E-013     4.0501E-007     4.5877E-015     3.3118E-014     3.2346E-006
 827   1.3874  5.4097E-013     4.0443E-007     4.5849E-015     3.3035E-014     3.2346E-006
 828   1.3894  5.4229E-013     4.0385E-007     4.5824E-015     3.2954E-014     3.2346E-006
 829   1.3914  5.4361E-013     4.0326E-007     4.5800E-015     3.2873E-014     3.2346E-006
 830   1.3934  5.4495E-013     4.0268E-007     4.5779E-015     3.2792E-014     3.2346E-006
 831   1.3954  5.4629E-013     4.0210E-007     4.5760E-015     3.2713E-014     3.2346E-006
 832   1.3974  5.4764E-013     4.0152E-007     4.5743E-015     3.2634E-014     3.2346E-006
 833   1.3994  5.4899E-013     4.0095E-007     4.5729E-015     3.2556E-014     3.2347E-006
 834   1.4014  5.5036E-013     4.0037E-007     4.5717E-015     3.2479E-014     3.2347E-006
 835   1.4034  5.5173E-013     3.9979E-007     4.5707E-015     3.2402E-014     3.2347E-006
 836   1.4054  5.5310E-013     3.9921E-007     4.5700E-015     3.2326E-014     3.2347E-006
 837   1.4074  5.5449E-013     3.9863E-007     4.5695E-015     3.2251E-014     3.2347E-006
 838   1.4094  5.5588E-013     3.9806E-007     4.5692E-015     3.2177E-014     3.2347E-006
 839   1.4114  5.5728E-013     3.9748E-007     4.5692E-015     3.2103E-014     3.2347E-006
 840   1.4134  5.5869E-013     3.9691E-007     4.5693E-015     3.2030E-014     3.2347E-006
 841   1.4154  5.6010E-013     3.9633E-007     4.5698E-015     3.1958E-014     3.2347E-006
 842   1.4174  5.6152E-013     3.9576E-007     4.5704E-015     3.1886E-014     3.2347E-006
 843   1.4194  5.6295E-013     3.9518E-007     4.5713E-015     3.1816E-014     3.2347E-006
 844   1.4214  5.6438E-013     3.9461E-007     4.5725E-015     3.1745E-014     3.2347E-006
 845   1.4234  5.6582E-013     3.9404E-007     4.5739E-015     3.1676E-014     3.2347E-006
 846   1.4254  5.6727E-013     3.9347E-007     4.5755E-015     3.1607E-014     3.2348E-006
 847   1.4274  5.6873E-013     3.9289E-007     4.5774E-015     3.1539E-014     3.2348E-006
 848   1.4294  5.7019E-013     3.9232E-007     4.5795E-015     3.1472E-014     3.2348E-006
 849   1.4314  5.7166E-013     3.9176E-007     4.5819E-015     3.1405E-014     3.2348E-006
 850   1.4334  5.7314E-013     3.9119E-007     4.5845E-015     3.1339E-014     3.2348E-006
 851   1.4354  5.7462E-013     3.9062E-007     4.5875E-015     3.1274E-014     3.2348E-006
 852   1.4374  5.7611E-013     3.9005E-007     4.5906E-015     3.1209E-014     3.2348E-006
 853   1.4394  5.7761E-013     3.8949E-007     4.5941E-015     3.1145E-014     3.2348E-006
 854   1.4414  5.7911E-013     3.8892E-007     4.5978E-015     3.1082E-014     3.2348E-006
 855   1.4434  5.8063E-013     3.8836E-007     4.6017E-015     3.1019E-014     3.2348E-006
 856   1.4454  5.8215E-013     3.8780E-007     4.6060E-015     3.0957E-014     3.2348E-006
 857   1.4474  5.8368E-013     3.8723E-007     4.6105E-015     3.0896E-014     3.2348E-006
 858   1.4494  5.8521E-013     3.8667E-007     4.6154E-015     3.0836E-014     3.2349E-006
 859   1.4515  5.8675E-013     3.8611E-007     4.6205E-015     3.0776E-014     3.2349E-006
 860   1.4535  5.8830E-013     3.8555E-007     4.6259E-015     3.0717E-014     3.2349E-006
 861   1.4555  5.8986E-013     3.8500E-007     4.6316E-015     3.0658E-014     3.2349E-006
 862   1.4575  5.9143E-013     3.8444E-007     4.6377E-015     3.0601E-014     3.2349E-006
 863   1.4595  5.9300E-013     3.8388E-007     4.6440E-015     3.0544E-014     3.2349E-006
 864   1.4615  5.9459E-013     3.8333E-007     4.6507E-015     3.0487E-014     3.2349E-006
 865   1.4635  5.9618E-013     3.8278E-007     4.6576E-015     3.0432E-014     3.2349E-006
 866   1.4655  5.9778E-013     3.8223E-007     4.6649E-015     3.0377E-014     3.2349E-006
 867   1.4675  5.9939E-013     3.8168E-007     4.6726E-015     3.0323E-014     3.2349E-006
 868   1.4695  6.0100E-013     3.8113E-007     4.6806E-015     3.0269E-014     3.2349E-006
