       X(cm)   F(g/cm^2-s)     U(cm/s)         G(g/cm^3-s)     V/R(1/s)        H(g/cm^3-s^2)   T(K)            RHO(g/cm^3)     HDOT(cal/s/cm^3)
1300   1.6156  1.5081E-013     1.8984E-013     4.1773E-002     5.4060E-002     1.6467E-008     5.3638E-010
1301   1.6176  1.4957E-013     1.8970E-013     4.1770E-002     5.4060E-002     1.6375E-008     5.3662E-010
1302   1.6196  1.4845E-013     1.8971E-013     4.1767E-002     5.4061E-002     1.6284E-008     5.3685E-010
1303   1.6216  1.4744E-013     1.8990E-013     4.1764E-002     5.4062E-002     1.6195E-008     5.3709E-010
1304   1.6236  1.4655E-013     1.9028E-013     4.1761E-002     5.4064E-002     1.6106E-008     5.3733E-010
1305   1.6256  1.4581E-013     1.9087E-013     4.1757E-002     5.4065E-002     1.6018E-008     5.3756E-010
1306   1.6276  1.4521E-013     1.9171E-013     4.1753E-002     5.4067E-002     1.5930E-008     5.3780E-010
1307   1.6296  1.4479E-013     1.9281E-013     4.1749E-002     5.4069E-002     1.5844E-008     5.3804E-010
1308   1.6316  1.4455E-013     1.9423E-013     4.1744E-002     5.4071E-002     1.5758E-008     5.3828E-010
1309   1.6336  1.4451E-013     1.9598E-013     4.1740E-002     5.4073E-002     1.5674E-008     5.3851E-010
1310   1.6356  1.4470E-013     1.9814E-013     4.1735E-002     5.4076E-002     1.5590E-008     5.3875E-010
1311   1.6376  1.4514E-013     2.0073E-013     4.1729E-002     5.4079E-002     1.5507E-008     5.3899E-010
1312   1.6396  1.4587E-013     2.0382E-013     4.1724E-002     5.4083E-002     1.5425E-008     5.3923E-010
1313   1.6416  1.4691E-013     2.0748E-013     4.1718E-002     5.4086E-002     1.5343E-008     5.3946E-010
1314   1.6436  1.4830E-013     2.1178E-013     4.1712E-002     5.4090E-002     1.5263E-008     5.3970E-010
1315   1.6456  1.5008E-013     2.1681E-013     4.1705E-002     5.4094E-002     1.5183E-008     5.3994E-010
1316   1.6476  1.5231E-013     2.2266E-013     4.1698E-002     5.4099E-002     1.5104E-008     5.4017E-010
1317   1.6496  1.5503E-013     2.2944E-013     4.1691E-002     5.4104E-002     1.5026E-008     5.4041E-010
1318   1.6517  1.5830E-013     2.3727E-013     4.1684E-002     5.4109E-002     1.4948E-008     5.4064E-010
1319   1.6537  1.6218E-013     2.4630E-013     4.1676E-002     5.4114E-002     1.4872E-008     5.4088E-010
1320   1.6557  1.6676E-013     2.5667E-013     4.1667E-002     5.4120E-002     1.4796E-008     5.4111E-010
1321   1.6577  1.7212E-013     2.6857E-013     4.1659E-002     5.4126E-002     1.4721E-008     5.4135E-010
1322   1.6597  1.7834E-013     2.8219E-013     4.1650E-002     5.4133E-002     1.4647E-008     5.4158E-010
1323   1.6617  1.8553E-013     2.9775E-013     4.1640E-002     5.4140E-002     1.4573E-008     5.4181E-010
1324   1.6637  1.9380E-013     3.1550E-013     4.1631E-002     5.4148E-002     1.4501E-008     5.4205E-010
1325   1.6657  2.0329E-013     3.3572E-013     4.1620E-002     5.4155E-002     1.4429E-008     5.4228E-010
1326   1.6677  2.1413E-013     3.5873E-013     4.1610E-002     5.4164E-002     1.4358E-008     5.4251E-010
1327   1.6697  2.2648E-013     3.8487E-013     4.1599E-002     5.4172E-002     1.4288E-008     5.4274E-010
1328   1.6717  2.4052E-013     4.1454E-013     4.1587E-002     5.4181E-002     1.4218E-008     5.4297E-010
1329   1.6737  2.5643E-013     4.4817E-013     4.1576E-002     5.4191E-002     1.4150E-008     5.4320E-010
1330   1.6757  2.7442E-013     4.8625E-013     4.1563E-002     5.4201E-002     1.4082E-008     5.4343E-010
1331   1.6777  2.9475E-013     5.2932E-013     4.1551E-002     5.4212E-002     1.4015E-008     5.4366E-010
1332   1.6797  3.1765E-013     5.7800E-013     4.1537E-002     5.4223E-002     1.3948E-008     5.4388E-010
1333   1.6817  3.4342E-013     6.3295E-013     4.1524E-002     5.4234E-002     1.3883E-008     5.4411E-010
1334   1.6837  3.7238E-013     6.9492E-013     4.1510E-002     5.4247E-002     1.3818E-008     5.4434E-010
1335   1.6857  4.0486E-013     7.6475E-013     4.1495E-002     5.4259E-002     1.3754E-008     5.4456E-010
1336   1.6877  4.4125E-013     8.4336E-013     4.1480E-002     5.4272E-002     1.3691E-008     5.4478E-010
1337   1.6897  4.8195E-013     9.3176E-013     4.1464E-002     5.4286E-002     1.3629E-008     5.4501E-010
1338   1.6917  5.2743E-013     1.0311E-012     4.1448E-002     5.4301E-002     1.3567E-008     5.4523E-010
1339   1.6937  5.7819E-013     1.1426E-012     4.1431E-002     5.4316E-002     1.3506E-008     5.4545E-010
1340   1.6957  6.3476E-013     1.2677E-012     4.1414E-002     5.4331E-002     1.3446E-008     5.4567E-010
1341   1.6977  6.9775E-013     1.4079E-012     4.1396E-002     5.4347E-002     1.3387E-008     5.4589E-010
1342   1.6997  7.6779E-013     1.5649E-012     4.1378E-002     5.4364E-002     1.3329E-008     5.4611E-010
1343   1.7017  8.4559E-013     1.7405E-012     4.1359E-002     5.4382E-002     1.3271E-008     5.4633E-010
1344   1.7037  9.3191E-013     1.9368E-012     4.1339E-002     5.4400E-002     1.3215E-008     5.4655E-010
1345   1.7057  1.0276E-012     2.1560E-012     4.1319E-002     5.4419E-002     1.3159E-008     5.4677E-010
1346   1.7077  1.1335E-012     2.4006E-012     4.1298E-002     5.4438E-002     1.3104E-008     5.4698E-010
1347   1.7097  1.2507E-012     2.6733E-012     4.1277E-002     5.4458E-002     1.3050E-008     5.4720E-010
1348   1.7117  1.3802E-012     2.9771E-012     4.1255E-002     5.4479E-002     1.2996E-008     5.4742E-010
1349   1.7137  1.5231E-012     3.3151E-012     4.1232E-002     5.4501E-002     1.2944E-008     5.4763E-010
1350   1.7157  1.6807E-012     3.6911E-012     4.1209E-002     5.4523E-002     1.2892E-008     5.4785E-010
1351   1.7177  1.8542E-012     4.1088E-012     4.1185E-002     5.4547E-002     1.2841E-008     5.4807E-010
1352   1.7197  2.0452E-012     4.5724E-012     4.1161E-002     5.4570E-002     1.2791E-008     5.4829E-010
1353   1.7217  2.2551E-012     5.0867E-012     4.1135E-002     5.4595E-002     1.2742E-008     5.4850E-010
1354   1.7237  2.4857E-012     5.6566E-012     4.1110E-002     5.4621E-002     1.2694E-008     5.4872E-010
1355   1.7257  2.7386E-012     6.2876E-012     4.1083E-002     5.4647E-002     1.2647E-008     5.4894E-010
1356   1.7277  3.0158E-012     6.9858E-012     4.1056E-002     5.4674E-002     1.2600E-008     5.4916E-010
1357   1.7297  3.3193E-012     7.7574E-012     4.1028E-002     5.4702E-002     1.2555E-008     5.4939E-010
1358   1.7317  3.6512E-012     8.6097E-012     4.0999E-002     5.4731E-002     1.2510E-008     5.4961E-010
1359   1.7337  4.0138E-012     9.5501E-012     4.0970E-002     5.4761E-002     1.2467E-008     5.4983E-010
1360   1.7357  4.4096E-012     1.0587E-011     4.0940E-002     5.4792E-002     1.2424E-008     5.5006E-010
1361   1.7377  4.8413E-012     1.1729E-011     4.0909E-002     5.4823E-002     1.2382E-008     5.5029E-010
1362   1.7397  5.3114E-012     1.2986E-011     4.0878E-002     5.4856E-002     1.2341E-008     5.5053E-010
1363   1.7417  5.8231E-012     1.4369E-011     4.0846E-002     5.4889E-002     1.2302E-008     5.5076E-010
1364   1.7437  6.3793E-012     1.5888E-011     4.0813E-002     5.4923E-002     1.2263E-008     5.5100E-010
1365   1.7457  6.9833E-012     1.7555E-011     4.0779E-002     5.4959E-002     1.2225E-008     5.5125E-010
1366   1.7477  7.6386E-012     1.9384E-011     4.0745E-002     5.4995E-002     1.2188E-008     5.5150E-010
1367   1.7497  8.3488E-012     2.1389E-011     4.0710E-002     5.5032E-002     1.2153E-008     5.5175E-010
1368   1.7518  9.1176E-012     2.3584E-011     4.0674E-002     5.5070E-002     1.2118E-008     5.5201E-010
1369   1.7538  9.9491E-012     2.5986E-011     4.0637E-002     5.5109E-002     1.2084E-008     5.5228E-010
1370   1.7558  1.0847E-011     2.8611E-011     4.0600E-002     5.5149E-002     1.2052E-008     5.5255E-010
1371   1.7578  1.1817E-011     3.1478E-011     4.0561E-002     5.5190E-002     1.2020E-008     5.5283E-010
1372   1.7598  1.2862E-011     3.4607E-011     4.0523E-002     5.5232E-002     1.1990E-008     5.5312E-010
1373   1.7618  1.3988E-011     3.8019E-011     4.0483E-002     5.5275E-002     1.1961E-008     5.5341E-010
1374   1.7638  1.5199E-011     4.1736E-011     4.0443E-002     5.5318E-002     1.1933E-008     5.5372E-010
1375   1.7658  1.6501E-011     4.5781E-011     4.0401E-002     5.5363E-002     1.1906E-008     5.5403E-010
1376   1.7678  1.7898E-011     5.0181E-011     4.0360E-002     5.5409E-002     1.1881E-008     5.5436E-010
1377   1.7698  1.9397E-011     5.4962E-011     4.0317E-002     5.5456E-002     1.1856E-008     5.5470E-010
1378   1.7718  2.1002E-011     6.0152E-011     4.0274E-002     5.5504E-002     1.1833E-008     5.5505E-010
1379   1.7738  2.2720E-011     6.5783E-011     4.0230E-002     5.5552E-002     1.1812E-008     5.5541E-010
1380   1.7758  2.4556E-011     7.1885E-011     4.0185E-002     5.5602E-002     1.1791E-008     5.5579E-010
1381   1.7778  2.6517E-011     7.8493E-011     4.0140E-002     5.5653E-002     1.1772E-008     5.5618E-010
1382   1.7798  2.8608E-011     8.5643E-011     4.0093E-002     5.5704E-002     1.1755E-008     5.5659E-010
1383   1.7818  3.0835E-011     9.3373E-011     4.0047E-002     5.5757E-002     1.1738E-008     5.5702E-010
1384   1.7838  3.3205E-011     1.0172E-010     3.9999E-002     5.5810E-002     1.1724E-008     5.5746E-010
1385   1.7858  3.5724E-011     1.1073E-010     3.9951E-002     5.5864E-002     1.1710E-008     5.5793E-010
1386   1.7878  3.8399E-011     1.2045E-010     3.9902E-002     5.5920E-002     1.1698E-008     5.5841E-010
1387   1.7898  4.1235E-011     1.3091E-010     3.9853E-002     5.5976E-002     1.1688E-008     5.5892E-010
1388   1.7918  4.4239E-011     1.4218E-010     3.9803E-002     5.6033E-002     1.1680E-008     5.5945E-010
1389   1.7938  4.7417E-011     1.5430E-010     3.9752E-002     5.6090E-002     1.1673E-008     5.6001E-010
1390   1.7958  5.0775E-011     1.6732E-010     3.9701E-002     5.6149E-002     1.1668E-008     5.6059E-010
1391   1.7978  5.4318E-011     1.8131E-010     3.9650E-002     5.6208E-002     1.1664E-008     5.6119E-010
1392   1.7998  5.8054E-011     1.9631E-010     3.9597E-002     5.6269E-002     1.1662E-008     5.6183E-010
1393   1.8018  6.1986E-011     2.1239E-010     3.9545E-002     5.6330E-002     1.1662E-008     5.6250E-010
1394   1.8038  6.6120E-011     2.2961E-010     3.9491E-002     5.6391E-002     1.1665E-008     5.6320E-010
1395   1.8058  7.0462E-011     2.4803E-010     3.9438E-002     5.6454E-002     1.1669E-008     5.6393E-010
1396   1.8078  7.5015E-011     2.6773E-010     3.9384E-002     5.6517E-002     1.1675E-008     5.6470E-010
1397   1.8098  7.9783E-011     2.8878E-010     3.9329E-002     5.6580E-002     1.1683E-008     5.6550E-010
1398   1.8118  8.4771E-011     3.1124E-010     3.9275E-002     5.6644E-002     1.1693E-008     5.6634E-010
1399   1.8138  8.9980E-011     3.3520E-010     3.9219E-002     5.6709E-002     1.1706E-008     5.6723E-010
1400   1.8158  9.5413E-011     3.6072E-010     3.9164E-002     5.6774E-002     1.1720E-008     5.6815E-010
1401   1.8178  1.0107E-010     3.8790E-010     3.9108E-002     5.6840E-002     1.1738E-008     5.6913E-010
1402   1.8198  1.0696E-010     4.1680E-010     3.9053E-002     5.6906E-002     1.1757E-008     5.7014E-010
1403   1.8218  1.1307E-010     4.4753E-010     3.8996E-002     5.6972E-002     1.1780E-008     5.7121E-010
1404   1.8238  1.1941E-010     4.8015E-010     3.8940E-002     5.7039E-002     1.1804E-008     5.7233E-010
1405   1.8258  1.2597E-010     5.1477E-010     3.8884E-002     5.7106E-002     1.1832E-008     5.7350E-010
1406   1.8278  1.3276E-010     5.5147E-010     3.8828E-002     5.7174E-002     1.1862E-008     5.7472E-010
1407   1.8298  1.3976E-010     5.9035E-010     3.8771E-002     5.7241E-002     1.1896E-008     5.7601E-010
1408   1.8318  1.4697E-010     6.3150E-010     3.8715E-002     5.7309E-002     1.1932E-008     5.7736E-010
1409   1.8338  1.5439E-010     6.7502E-010     3.8658E-002     5.7376E-002     1.1972E-008     5.7877E-010
1410   1.8358  1.6201E-010     7.2100E-010     3.8602E-002     5.7444E-002     1.2015E-008     5.8025E-010
1411   1.8378  1.6981E-010     7.6954E-010     3.8546E-002     5.7512E-002     1.2061E-008     5.8180E-010
1412   1.8398  1.7780E-010     8.2075E-010     3.8490E-002     5.7579E-002     1.2111E-008     5.8343E-010
1413   1.8418  1.8595E-010     8.7472E-010     3.8434E-002     5.7647E-002     1.2165E-008     5.8514E-010
1414   1.8438  1.9426E-010     9.3156E-010     3.8379E-002     5.7714E-002     1.2223E-008     5.8693E-010
1415   1.8458  2.0271E-010     9.9138E-010     3.8324E-002     5.7781E-002     1.2285E-008     5.8881E-010
1416   1.8478  2.1127E-010     1.0543E-009     3.8269E-002     5.7847E-002     1.2351E-008     5.9078E-010
1417   1.8498  2.1994E-010     1.1203E-009     3.8215E-002     5.7913E-002     1.2421E-008     5.9285E-010
1418   1.8519  2.2870E-010     1.1897E-009     3.8161E-002     5.7979E-002     1.2496E-008     5.9502E-010
1419   1.8539  2.3751E-010     1.2624E-009     3.8108E-002     5.8044E-002     1.2576E-008     5.9731E-010
1420   1.8559  2.4637E-010     1.3386E-009     3.8055E-002     5.8109E-002     1.2661E-008     5.9972E-010
1421   1.8579  2.5524E-010     1.4184E-009     3.8003E-002     5.8173E-002     1.2752E-008     6.0225E-010
1422   1.8599  2.6409E-010     1.5019E-009     3.7951E-002     5.8236E-002     1.2848E-008     6.0492E-010
1423   1.8619  2.7290E-010     1.5892E-009     3.7900E-002     5.8299E-002     1.2950E-008     6.0774E-010
1424   1.8639  2.8164E-010     1.6804E-009     3.7850E-002     5.8361E-002     1.3058E-008     6.1072E-010
1425   1.8659  2.9027E-010     1.7756E-009     3.7801E-002     5.8422E-002     1.3173E-008     6.1388E-010
1426   1.8679  2.9876E-010     1.8749E-009     3.7752E-002     5.8482E-002     1.3295E-008     6.1722E-010
1427   1.8699  3.0708E-010     1.9783E-009     3.7705E-002     5.8541E-002     1.3424E-008     6.2077E-010
1428   1.8719  3.1519E-010     2.0860E-009     3.7658E-002     5.8599E-002     1.3560E-008     6.2455E-010
1429   1.8739  3.2305E-010     2.1980E-009     3.7612E-002     5.8656E-002     1.3705E-008     6.2859E-010
1430   1.8759  3.3063E-010     2.3145E-009     3.7567E-002     5.8711E-002     1.3858E-008     6.3291E-010
1431   1.8779  3.3788E-010     2.4355E-009     3.7523E-002     5.8766E-002     1.4021E-008     6.3755E-010
1432   1.8799  3.4477E-010     2.5610E-009     3.7481E-002     5.8819E-002     1.4193E-008     6.4255E-010
1433   1.8819  3.5125E-010     2.6912E-009     3.7439E-002     5.8872E-002     1.4375E-008     6.4796E-010
1434   1.8839  3.5728E-010     2.8262E-009     3.7398E-002     5.8923E-002     1.4568E-008     6.5385E-010
1435   1.8859  3.6282E-010     2.9659E-009     3.7358E-002     5.8972E-002     1.4772E-008     6.6028E-010
1436   1.8879  3.6784E-010     3.1105E-009     3.7320E-002     5.9020E-002     1.4989E-008     6.6735E-010
1437   1.8899  3.7228E-010     3.2599E-009     3.7283E-002     5.9067E-002     1.5219E-008     6.7516E-010
1438   1.8919  3.7612E-010     3.4143E-009     3.7247E-002     5.9113E-002     1.5463E-008     6.8386E-010
1439   1.8939  3.7932E-010     3.5737E-009     3.7212E-002     5.9157E-002     1.5722E-008     6.9361E-010
1440   1.8959  3.8183E-010     3.7380E-009     3.7178E-002     5.9199E-002     1.5996E-008     7.0463E-010
1441   1.8979  3.8363E-010     3.9074E-009     3.7145E-002     5.9240E-002     1.6288E-008     7.1717E-010
1442   1.8999  3.8469E-010     4.0818E-009     3.7114E-002     5.9280E-002     1.6598E-008     7.3155E-010
1443   1.9019  3.8497E-010     4.2612E-009     3.7084E-002     5.9318E-002     1.6928E-008     7.4817E-010
1444   1.9039  3.8446E-010     4.4458E-009     3.7055E-002     5.9354E-002     1.7279E-008     7.6754E-010
1445   1.9059  3.8313E-010     4.6353E-009     3.7027E-002     5.9389E-002     1.7653E-008     7.9026E-010
1446   1.9079  3.8097E-010     4.8299E-009     3.7001E-002     5.9423E-002     1.8052E-008     8.1711E-010
1447   1.9099  3.7796E-010     5.0295E-009     3.6975E-002     5.9455E-002     1.8478E-008     8.4902E-010
1448   1.9119  3.7411E-010     5.2341E-009     3.6951E-002     5.9486E-002     1.8932E-008     8.8717E-010
1449   1.9139  3.6941E-010     5.4436E-009     3.6929E-002     5.9515E-002     1.9419E-008     9.3300E-010
1450   1.9159  3.6387E-010     5.6580E-009     3.6907E-002     5.9543E-002     1.9940E-008     9.8827E-010
1451   1.9179  3.5751E-010     5.8772E-009     3.6886E-002     5.9569E-002     2.0498E-008     1.0552E-009
1452   1.9199  3.5033E-010     6.1012E-009     3.6867E-002     5.9594E-002     2.1097E-008     1.1363E-009
1453   1.9219  3.4238E-010     6.3299E-009     3.6848E-002     5.9617E-002     2.1742E-008     1.2349E-009
1454   1.9239  3.3369E-010     6.5632E-009     3.6831E-002     5.9639E-002     2.2436E-008     1.3549E-009
1455   1.9259  3.2429E-010     6.8011E-009     3.6815E-002     5.9660E-002     2.3185E-008     1.5009E-009
1456   1.9279  3.1425E-010     7.0434E-009     3.6799E-002     5.9680E-002     2.3994E-008     1.6787E-009
1457   1.9299  3.0362E-010     7.2900E-009     3.6785E-002     5.9698E-002     2.4869E-008     1.8949E-009
1458   1.9319  2.9247E-010     7.5408E-009     3.6772E-002     5.9715E-002     2.5819E-008     2.1577E-009
1459   1.9339  2.8087E-010     7.7957E-009     3.6759E-002     5.9731E-002     2.6851E-008     2.4765E-009
1460   1.9359  2.6890E-010     8.0545E-009     3.6748E-002     5.9746E-002     2.7976E-008     2.8625E-009
1461   1.9379  2.5666E-010     8.3172E-009     3.6737E-002     5.9760E-002     2.9204E-008     3.3290E-009
1462   1.9399  2.4425E-010     8.5836E-009     3.6727E-002     5.9773E-002     3.0549E-008     3.8913E-009
1463   1.9419  2.3176E-010     8.8535E-009     3.6718E-002     5.9785E-002     3.2025E-008     4.5671E-009
1464   1.9439  2.1931E-010     9.1267E-009     3.6710E-002     5.9796E-002     3.3651E-008     5.3770E-009
1465   1.9459  2.0702E-010     9.4031E-009     3.6702E-002     5.9806E-002     3.5447E-008     6.3445E-009
1466   1.9479  1.9501E-010     9.6826E-009     3.6695E-002     5.9815E-002     3.7437E-008     7.4962E-009
1467   1.9499  1.8340E-010     9.9648E-009     3.6688E-002     5.9824E-002     3.9650E-008     8.8624E-009
1468   1.9520  1.7233E-010     1.0250E-008     3.6682E-002     5.9831E-002     4.2121E-008     1.0477E-008
1469   1.9540  1.6192E-010     1.0537E-008     3.6677E-002     5.9839E-002     4.4892E-008     1.2378E-008
1470   1.9560  1.5231E-010     1.0826E-008     3.6672E-002     5.9845E-002     4.8012E-008     1.4607E-008
1471   1.9580  1.4361E-010     1.1116E-008     3.6667E-002     5.9851E-002     5.1543E-008     1.7210E-008
1472   1.9600  1.3594E-010     1.1408E-008     3.6663E-002     5.9856E-002     5.5559E-008     2.0236E-008
1473   1.9620  1.2940E-010     1.1701E-008     3.6660E-002     5.9861E-002     6.0153E-008     2.3741E-008
1474   1.9640  1.2406E-010     1.1994E-008     3.6656E-002     5.9866E-002     6.5439E-008     2.7780E-008
1475   1.9660  1.1999E-010     1.2287E-008     3.6653E-002     5.9870E-002     7.1562E-008     3.2415E-008
1476   1.9680  1.1720E-010     1.2578E-008     3.6650E-002     5.9873E-002     7.8706E-008     3.7708E-008
1477   1.9700  1.1568E-010     1.2868E-008     3.6648E-002     5.9877E-002     8.7105E-008     4.3723E-008
1478   1.9720  1.1537E-010     1.3155E-008     3.6646E-002     5.9880E-002     9.7064E-008     5.0523E-008
1479   1.9740  1.1617E-010     1.3437E-008     3.6644E-002     5.9882E-002     1.0898E-007     5.8170E-008
1480   1.9760  1.1793E-010     1.3715E-008     3.6642E-002     5.9885E-002     1.2339E-007     6.6719E-008
1481   1.9780  1.2048E-010     1.3985E-008     3.6640E-002     5.9887E-002     1.4100E-007     7.6216E-008
1482   1.9800  1.2360E-010     1.4247E-008     3.6639E-002     5.9889E-002     1.6278E-007     8.6695E-008
1483   1.9820  1.2704E-010     1.4498E-008     3.6638E-002     5.9890E-002     1.9005E-007     9.8163E-008
1484   1.9840  1.3054E-010     1.4737E-008     3.6636E-002     5.9892E-002     2.2458E-007     1.1060E-007
1485   1.9860  1.3382E-010     1.4960E-008     3.6635E-002     5.9893E-002     2.6871E-007     1.2391E-007
1486   1.9880  1.3661E-010     1.5166E-008     3.6635E-002     5.9894E-002     3.2533E-007     1.3796E-007
1487   1.9890  1.3772E-010     1.5261E-008     3.6634E-002     5.9895E-002     3.5947E-007     1.4515E-007
1488   1.9900  1.3861E-010     1.5350E-008     3.6634E-002     5.9895E-002     3.9783E-007     1.5241E-007
1489   1.9910  1.3926E-010     1.5434E-008     3.6633E-002     5.9896E-002     4.4076E-007     1.5966E-007
1490   1.9920  1.3965E-010     1.5511E-008     3.6633E-002     5.9896E-002     4.8826E-007     1.6683E-007
1491   1.9930  1.3975E-010     1.5580E-008     3.6633E-002     5.9896E-002     5.4022E-007     1.7382E-007
1492   1.9940  1.3957E-010     1.5643E-008     3.6633E-002     5.9897E-002     5.9602E-007     1.8050E-007
1493   1.9950  1.3912E-010     1.5697E-008     3.6632E-002     5.9897E-002     6.5440E-007     1.8672E-007
1494   1.9960  1.3843E-010     1.5743E-008     3.6632E-002     5.9897E-002     7.1327E-007     1.9230E-007
1495   1.9970  1.3758E-010     1.5779E-008     3.6632E-002     5.9897E-002     7.6935E-007     1.9702E-007
1496   1.9980  1.3669E-010     1.5805E-008     3.6632E-002     5.9897E-002     8.1778E-007     2.0063E-007
1497   1.9985  1.3630E-010     1.5814E-008     3.6632E-002     5.9897E-002     8.3653E-007     2.0191E-007
1498   1.9990  1.3600E-010     1.5821E-008     3.6632E-002     5.9897E-002     8.5047E-007     2.0280E-007
1499   1.9995  1.3581E-010     1.5824E-008     3.6632E-002     5.9897E-002     8.5825E-007     2.0326E-007
1500   2.0000  1.3581E-010     1.5824E-008     3.6632E-002     5.9897E-002     8.5825E-007     2.0326E-007

       X(cm)   MOLE FRACTIONS:
               CH2OH           CH3O            CH3OH           C2H             C2H2            C2H3           
   1   0.0000  2.0502E-091     1.0679E-056     6.0105E-062     5.6475E-184     3.0320E-123     5.9366E-125
   2   0.0020  4.1024E-091     2.1367E-056     1.2086E-061     1.0821E-183     5.8379E-123     1.1483E-124
   3   0.0040  8.0031E-091     3.4285E-056     2.0632E-061     2.7592E-183     1.0731E-122     2.8330E-124
   4   0.0060  1.3392E-090     4.9094E-056     3.1929E-061     6.3066E-183     1.8895E-122     5.9525E-124
   5   0.0080  2.0261E-090     6.5507E-056     4.6214E-061     1.3187E-182     3.1973E-122     1.1238E-123
   6   0.0100  2.8597E-090     8.3280E-056     6.3688E-061     2.5665E-182     5.2168E-122     1.9620E-123
   7   0.0120  3.8389E-090     1.0221E-055     8.4521E-061     4.7090E-182     8.2345E-122     3.2237E-123
   8   0.0140  4.9631E-090     1.2211E-055     1.0886E-060     8.2233E-182     1.2614E-121     5.0448E-123
   9   0.0160  6.2320E-090     1.4285E-055     1.3682E-060     1.3768E-181     1.8809E-121     7.5839E-123
  10   0.0180  7.6456E-090     1.6429E-055     1.6852E-060     2.2227E-181     2.7369E-121     1.1023E-122
  11   0.0200  9.2035E-090     1.8632E-055     2.0404E-060     3.4764E-181     3.8961E-121     1.5568E-122
  12   0.0220  1.0906E-089     2.0887E-055     2.4345E-060     5.2871E-181     5.4369E-121     2.1448E-122
  13   0.0240  1.2753E-089     2.3184E-055     2.8683E-060     7.8437E-181     7.4517E-121     2.8919E-122
  14   0.0260  1.4745E-089     2.5518E-055     3.3422E-060     1.1381E-180     1.0047E-120     3.8259E-122
  15   0.0280  1.6881E-089     2.7883E-055     3.8567E-060     1.6189E-180     1.3347E-120     4.9773E-122
  16   0.0300  1.9161E-089     3.0274E-055     4.4122E-060     2.2617E-180     1.7490E-120     6.3789E-122
  17   0.0320  2.1586E-089     3.2688E-055     5.0091E-060     3.1086E-180     2.2635E-120     8.0663E-122
  18   0.0340  2.4156E-089     3.5121E-055     5.6476E-060     4.2094E-180     2.8961E-120     1.0077E-121
  19   0.0360  2.6871E-089     3.7569E-055     6.3280E-060     5.6233E-180     3.6665E-120     1.2453E-121
  20   0.0380  2.9730E-089     4.0032E-055     7.0505E-060     7.4191E-180     4.5969E-120     1.5236E-121
  21   0.0400  3.2734E-089     4.2506E-055     7.8153E-060     9.6764E-180     5.7118E-120     1.8471E-121
  22   0.0420  3.5883E-089     4.4990E-055     8.6225E-060     1.2488E-179     7.0379E-120     2.2208E-121
  23   0.0440  3.9176E-089     4.7483E-055     9.4723E-060     1.5958E-179     8.6048E-120     2.6498E-121
  24   0.0460  4.2615E-089     4.9983E-055     1.0365E-059     2.0208E-179     1.0445E-119     3.1392E-121
  25   0.0480  4.6198E-089     5.2489E-055     1.1300E-059     2.5374E-179     1.2592E-119     3.6948E-121
  26   0.0501  4.9927E-089     5.5000E-055     1.2278E-059     3.1609E-179     1.5086E-119     4.3223E-121
  27   0.0521  5.3801E-089     5.7516E-055     1.3300E-059     3.9087E-179     1.7967E-119     5.0280E-121
  28   0.0541  5.7821E-089     6.0036E-055     1.4364E-059     4.8000E-179     2.1278E-119     5.8181E-121
  29   0.0561  6.1986E-089     6.2559E-055     1.5471E-059     5.8565E-179     2.5069E-119     6.6994E-121
  30   0.0581  6.6296E-089     6.5085E-055     1.6622E-059     7.1018E-179     2.9390E-119     7.6786E-121
  31   0.0601  7.0753E-089     6.7614E-055     1.7815E-059     8.5626E-179     3.4295E-119     8.7630E-121
  32   0.0621  7.5352E-089     7.0145E-055     1.9052E-059     1.0268E-178     3.9844E-119     9.9600E-121
  33   0.0641  8.0099E-089     7.2677E-055     2.0333E-059     1.2250E-178     4.6097E-119     1.1277E-120
  34   0.0661  8.4991E-089     7.5212E-055     2.1657E-059     1.4543E-178     5.3123E-119     1.2723E-120
  35   0.0681  9.0027E-089     7.7748E-055     2.3024E-059     1.7187E-178     6.0990E-119     1.4305E-120
  36   0.0701  9.5211E-089     8.0285E-055     2.4434E-059     2.0223E-178     6.9774E-119     1.6031E-120
  37   0.0721  1.0054E-088     8.2824E-055     2.5888E-059     2.3698E-178     7.9554E-119     1.7912E-120
  38   0.0741  1.0602E-088     8.5363E-055     2.7386E-059     2.7660E-178     9.0413E-119     1.9955E-120
  39   0.0761  1.1165E-088     8.7904E-055     2.8927E-059     3.2163E-178     1.0244E-118     2.2170E-120
  40   0.0781  1.1741E-088     9.0445E-055     3.0512E-059     3.7265E-178     1.1573E-118     2.4566E-120
  41   0.0801  1.2332E-088     9.2988E-055     3.2140E-059     4.3031E-178     1.3037E-118     2.7154E-120
  42   0.0821  1.2938E-088     9.5531E-055     3.3812E-059     4.9524E-178     1.4648E-118     2.9943E-120
  43   0.0841  1.3561E-088     9.8075E-055     3.5528E-059     5.6823E-178     1.6416E-118     3.2943E-120
  44   0.0861  1.4196E-088     1.0062E-054     3.7287E-059     6.5002E-178     1.8352E-118     3.6166E-120
  45   0.0881  1.4846E-088     1.0316E-054     3.9091E-059     7.4149E-178     2.0468E-118     3.9622E-120
  46   0.0901  1.5511E-088     1.0571E-054     4.0938E-059     8.4352E-178     2.2777E-118     4.3323E-120
